001,Title -- 245^$0$0$a,Publication -- 260^$ $ $a,Publication Frequency -- 310^$ $ $a,"Production, Publication -- 264^$ $1$c",Topical Term -- 650^$ $7$2,Index Term -- 653^$ $6$a,Electronic Access -- 856^$ $2$u,710,246,500,775,022,247,321,580,546,521,900,300,490,700,041,773,981,711,110,901,692,250,525,600,983,505,record - leader,008,035,040,336,337,338,996,998
9923692860101480,Davidsfonds informatief.,^$ $ $aLeffinge-Slijpe$ $ $bDavidsfonds$ $ $c1984-?,Unknown,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,^$2$ $aDavidsfonds Leffinge-Slijpe$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00643nas  2200205u  4500,020613q19849999be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002369286LBS01-Aleph^$ $ $a9297847^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9923692860101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ax
9923692980101480,Davidsfonds info-Lede.,^$ $ $aLede$ $ $bDavidsfonds$ $ $c1985-[1991/92],Quarterly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,^$2$ $aDavidsfonds Lede$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00657nas  2200217u  4500,020613q19851992be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002369298LBS01-Aleph^$ $ $a9297906^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9923692980101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ax
9910315910101480,EVP-bulletin.,^$ $ $aBrussel$ $ $bEVP$ $ $c[1985]-[1994],Quarterly,,,,,^$2$ $aEuropese Volkspartij.$ $ $4oth,,^$ $ $aVerschijnt afwisselend met EUCD-bulletin,,,,,,,,,,,,,,,,,,,,,,,,00621nas  2200205u  4500,890313q19851994be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001031591LBS01-Aleph^$ $ $a2871509^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910315910101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
9910316030101480,Lemmenskrant,^$ $ $c1982-2000^$ $ $aLeuven$ $ $bLemmensinstituut.,Quarterly,,"^$ $7$2KADOC$ $ $aC6$ $ $xOpvoeding, onderwijs, wetenschap$ $ $6(ODIS-HT)",^$ $6$aPeriodicals,,,,^$ $ $aFrequentie varieert^$ $ $aOndertitel varieert,,,,,,,,,,,,,^$1$8$w(BeLVLBS)000471811LBS01-Aleph$ $ $tAdem : driemaandelijks tijdschrift voor muziek.$ $ $4772,^$ $ $aNZJOURN123,,,,,,,,,,00928nas  2200277u  4500,890313d19822000be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001031603LBS01-Aleph^$ $ $a2871563^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910316030101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
,mededelingenblad van de oud-studentenbond.$ $ $613076718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9910317000101480,Info truck.,^$ $ $aAntwerpen$ $ $bCVD$ $ $c1984-[1987],Quarterly,,,,,^$2$ $aChristelijke centrale van vervoerarbeiders en diamantbewerkers$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00603nas  2200193u  4500,890313q19841987be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001031700LBS01-Aleph^$ $ $a2871936^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910317000101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
9910335240101480,Wijngaard-berichten.,,Quarterly,^$ $1$c[1984]-[2008]^$ $1$aBrugge$ $ $bVrienden van de Wijngaard - Oud-Begijnhof$ $ $3[1984]-[2008],,^$ $6$aPeriodicals,,^$2$ $aVrienden van de Wijngaard - Oud-Begijnhof Brugge$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00650nas  2200205u  4500,890317q19842008be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001033524LBS01-Aleph^$ $ $a2879019^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910335240101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c202009$ $ $9local,
9910370370101480,^$0$2$aL'Afrique et ses formes de vie spirituelle.,^$ $ $aKinshasa$ $ $bFaculté de théologie catholique$ $ $c1983,,,"^$ $7$2KUL$ $ $a#SBIB:39A10$ $ $xAntropologie: religie, riten, magie, hekserij$ $ $yReligion, Rituals, Magic, Sorcery (Anthropology)^$ $7$2KUL$ $ $a#SBIB:39A73$ $ $xEtnografie: Afrika$ $ $yEthnography: Africa^$ $7$2KUL$ $ $a#GGSB: Bevrijdingstheologie^$ $7$2KUL$ $ $a#GGSB: 3e Wereldtheologie^$ $7$2KADOC$ $ $aC2$ $ $xReligieuze instituten$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $amissie$ $ $6(ODIS-TW)1319^$ $7$2KADOC$ $ $aCongo [historische term land Congo -CG]$ $ $6(ODIS-GEO)40240023003539",^$ $6$aConferences - Meetings,,^$2$ $aUniversité nationale du Zaïre. CERA$ $ $gCentre d'études des religions africaines$ $ $4orm,,"^$ $ $aActes du deuxième colloque international, Kinshasa 21-27 février 1983",,,,,,,,,^$ $ $a408 p.,"^$1$ $aCahiers des religions africaines$ $ $v17,33-34",,,,,^$2$ $aColloque international du CERA$ $ $gCentre d'études des religions africaines$ $ $n2e$ $ $cKinshasa$ $ $d21.02.1983 - 27.02.1983$ $ $4oth,,,,,,,,,01443nam  2200313u  4500,890331s1983    xx |||| |     000|0 fre c,^$ $ $a(BeLVLBS)001037037LBS01-Aleph^$ $ $a2892805^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910370370101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9910387620101480,Mali-krant.,^$ $ $aOpwijk$ $ $bZusters van de Heilige Vincentius$ $ $c[1983]-[2003],Quarterly,,^$ $7$2KADOC$ $ $aC2$ $ $xReligieuze instituten$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $amissie$ $ $6(ODIS-TW)1319,,,^$2$ $aZusters van de Heilige Vincentius Opwijk$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00715nas  2200217u  4500,890407q19832003be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001038762LBS01-Aleph^$ $ $a2900194^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910387620101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
9910556750101480,Antenne 2 : revue trimestrielle de coopération au développement$ $ $613046290,^$ $ $aBrussel$ $ $bVolens$ $ $c1984-[1986],Quarterly,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,^$2$ $aVolens Brussel$ $ $4oth,,,,,,,,,,,,,,,,^$ $ $aNZJOURN123,,,,,,,,,,00768nas  2200229u  4500,890612q19841986be qr|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001055675LBS01-Aleph^$ $ $a2968693^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910556750101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
9910562150101480,Treftijd : onderwerpen uit tijdschriftartikelen.$ $ $6267953,^$ $ $aAntwerpen$ $ $bKCLB (Katholiek Centrum voor Lectuurinformatie en Bibliotheekwerk)$ $ $c1984-[1994],Bimonthly,,^$ $7$2UDC$ $ $a014.3 <493>$ $ $xRegisters op de inhoud van periodieken en van verzamelwerken--België^$ $7$2KUL$ $ $a#ANTIL9609^$ $7$2VLP$ $ $a#C9310,^$ $6$aPeriodicals,,^$2$ $aKCLB.$ $ $4oth,,,,,,,,,,,,,,,,^$ $ $aNZJOURN123,,,,,,,,,,00806nas  2200229u  4500,890612q19841986be qr|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001056215LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910562150101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9910574650101480,Credo - ik geloof.,^$ $ $aDe Panne$ $ $bThomas More-genootschap$ $ $c1982/83-[1984/85],Quarterly,,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,^$2$ $aThomas More-genootschap. Dekenijen Diksmuide-Veurne-Westkust$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00717nas  2200217u  4500,890616q19821985be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001057465LBS01-Aleph^$ $ $a2974931^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910574650101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $cLBS01$ $ $bbib_200501.mrc.2.ak
9910705750101480,Haverklap.,^$ $ $aAntwerpen$ $ $bChirojeugd$ $ $c1981-1984,Monthly,,,,,^$2$ $aChirojeugd.$ $ $4oth,,^$ $ $aVoor 10-14 jarigen,,,,,^$ $ $aVoortgezet als: Chirokrant,,,,,,,,,,,,,,,,,,,00632nas  2200217u  4500,890811d19811984be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001070575LBS01-Aleph^$ $ $a3024946^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910705750101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
9910838080101480,Wissel-stroom : driemaandelijks kontaktblad van COOPIBO$ $ $613046825,^$ $ $aHeverlee$ $ $bCOOPIBO$ $ $c[1983]-[1996],Quarterly,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aBasisbeweging voor Democratie in Samenleving en Kerken (1979-heden)$ $ $6(ODIS-ORG)4049^$ $7$2KADOC$ $ $abasisgemeenschappen$ $ $6(ODIS-TW)215,^$ $6$aPeriodicals,,^$2$ $aCOOPIBO Heverlee$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00941nas  2200253u  4500,891005q19831996be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001083808LBS01-Aleph^$ $ $a3076134^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910838080101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c201411,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
9911011680101480,Cardijn leeft.,^$ $ $aSint-Niklaas$ $ $bVriendenkring Cardijn leeft$ $ $c1984-1997,Semiannual,,,,,^$2$ $aOud-KAJ-VKAJ Sint-Niklaas$ $ $4oth^$2$ $aVriendenkring Cardijn leeft$ $ $4oth,,^$ $ $aTijdschrift is stopgezet,,,,,,,,,,,,,,,,,,,,,,,,00642nas  2200205u  4500,891207d19841997be fr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001101168LBS01-Aleph^$ $ $a3143934^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911011680101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9911089300101480,Cedoc-film. Informatie,^$ $ $aBrussel$ $ $bCedoc-film$ $ $c[1984]-[1985],Unknown,,,,,^$2$ $aCedoc-film Brussel.$ $ $4oth,,,^$1$8$w(BeLVLBS)001454407LBS01-Aleph$ $ $tMediafilm-info$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,00600nas  2200193u  4500,900116q19841985be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001108930LBS01-Aleph^$ $ $a3174500^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911089300101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9911236180101480,^$0$3$a't middenstanderke.,^$ $ $aLeuven$ $ $bNCMV$ $ $c1981-?,Quarterly,,,,,^$2$ $aNCMV. Leuven$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00554nas  2200193u  4500,900307d19819999be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001123618LBS01-Aleph^$ $ $a3233170^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911236180101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.al
9911268530101480,Feiten : bestuursblad Sint-Michielsbond.,^$ $ $aBrussel$ $ $bLandsbond der christelijke mutualiteiten. Sint-Michielsbond$ $ $c1984-[1992],Quarterly,,,,,^$2$ $aLandsbond der christelijke mutualiteiten. Sint-Michielsbond$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00683nas  2200193u  4500,900320q19841992be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001126853LBS01-Aleph^$ $ $a3246042^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911268530101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.al
9911276380101480,AVIMO info.$ $ $6871390,,Quarterly,^$ $1$aLeuven$ $ $bAVIMO$ $ $c1981-2007,^$ $7$2UDC$ $ $a266 <05> Missies. Evangelisatie. Zending--Tijdschriften Missions. Evangelisation—Tijdschriften^$ $7$2UDC$ $ $a25 <05>$ $ $xPastoraaltheologie--Tijdschriften^$ $7$2KHBO$ $ $atijdschriften^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT)^$ $7$2KATHO$ $ $aMissie$ $ $etrefwoord$ $ $4KATOR^$ $7$2KATHO$ $ $aOntwikkelingssamenwerking$ $ $etrefwoord$ $ $4KATOR^$ $7$2UCLL$ $ $aaudiovisuele media: recensies$ $ $eVT,^$ $6$aPeriodicals,,,,^$ $ $aTijdschrift is gestopt,,,,,,,,,,,,,,,,,,,,,,,,00973nas a2200265u  4500,900320q19841992be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001127638LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911276380101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9911327240101480,Belhamel,^$ $ $aDeurne$ $ $bBasis en Bijbel$ $ $c1982-[2002],Quarterly,,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $abasisgemeenschappen$ $ $6(ODIS-TW)215,^$ $6$aPeriodicals,,^$2$ $aNetwerk van kristelijke basisgroepen in Vlaanderen$ $ $4oth,,^$ $ $aPeriodiciteit varieert,,,,,,,,,,,,,,,,,,,,,,,,00807nas  2200229u  4500,900409q19822002be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001132724LBS01-Aleph^$ $ $a3268716^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911327240101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
,"schrift voor basis en bijbel, maatschappij- en kerkkritische kristenen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9911332540101480,Beweging voor een strijdbare en politiek zelfstandige Christelijke Arbeidersbeweging.,^$ $ $aZonhoven$ $ $bWerkgroep Kristelijke Arbeiderspartij$ $ $c1983-2007,Quarterly,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aarbeidersbeweging$ $ $6(ODIS-TW)2656,^$ $6$aPeriodicals,,,^$1$1$aBeweging,^$ $ $aTijdschrift is stopgezet,,,,,,,,,,,,,,,,,,,,,,,,00800nas  2200217u  4500,900409q19822002be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001133254LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911332540101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9911339990101480,Biotechnicum Bocholt.,^$ $ $aBocholt$ $ $bBiotechnicum Bocholt$ $ $c[1984]-,Quarterly,,"^$ $7$2KADOC$ $ $aC6$ $ $xOpvoeding, onderwijs, wetenschap$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $aonderwijs$ $ $6(ODIS-TW)2803",^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00644nas  2200205u  4500,900417c19849999be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001133999LBS01-Aleph^$ $ $a3274549^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911339990101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9911426700101480,Deus Caritas.,^$ $ $aAalst$ $ $bDeus Caritas$ $ $c[1981]-,Monthly,,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00561nas  2200193u  4500,900517c19819999be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001142670LBS01-Aleph^$ $ $a3308575^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911426700101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9911443090101480,"CVD : driemaandelijks tijdschrift van de CVD, christelijke vervoerarbeiders en diamantbewerkers.",^$ $ $aAntwerpen$ $ $bChristelijke vervoerarbeiders en diamantbewerkers$ $ $c[1983]-2000,Quarterly,,,,,^$2$ $aChristelijke vervoerarbeiders en diamantbewerkers$ $ $4oth,,^$ $ $aTijdschrift is stopgezet,^$1$8$w(BeLVLBS)001144259LBS01-Aleph$ $ $tDe vervoer-arbeider$ $ $4780^$1$8$w(BeLVLBS)001144272LBS01-Aleph$ $ $tCBD : tweemaandelijks blad van de Christelijke Belgische diamantbewerkerscentrale$ $ $4780,,,,^$ $ $aVoortzetting van: De vervoer-arbeider en: CBD: tweemaandelijks blad van de Belgische diamantbewerkerscentrale,,,,,,,,,,,,,,,,,,,01094nas  2200241u  4500,900523d19832000be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001144309LBS01-Aleph^$ $ $a3315138^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911443090101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.al
9911443410101480,^$0$3$aDe chirokrant.,^$ $ $aAntwerpen$ $ $bChirojeugd Vlaanderen$ $ $c1984-1994,Quarterly,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,,,,,,^$1$8$w(BeLVLBS)001273530LBS01-Aleph$ $ $tArtisjok$ $ $4780,,,,^$ $ $aVoortzetting van: Artisjok^$ $ $aVoortgezet als: Kramp,,,,,,^$1$ $aChirojeugd Vlaanderen$ $ $4oth,,,,,,,,,,,,,00829nas  2200253u  4500,900523d19841994be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001144341LBS01-Aleph^$ $ $a3315248^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911443410101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.al
9911447530101480,Internationaal hulpbetoon van Caritas Catholica betreffende de migraties. Documentatienota's.,^$ $ $aBrussel$ $ $bInternationaal hulpbetoon van Caritas Catholica betreffende migraties$ $ $c[1983]-2000,Bimonthly,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $asociaal beleid$ $ $6(ODIS-TW)1835,^$ $6$aPeriodicals,,,,,,,,,^$ $ $aVoortgezet als: Vluchtschrift: feiten en signalen,,,,,,,,,,,,,,,,,,,00862nas  2200217u  4500,900528d19832000be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001144753LBS01-Aleph^$ $ $a3317000^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911447530101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9911450420101480,Gerust geweten,^$ $ $aAntwerpen$ $ $bFederatie werkgroepen homofilie$ $ $c1984-[1994],Quarterly,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $abasisgemeenschappen$ $ $6(ODIS-TW)215,^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,00774nas  2200217u  4500,900529q19841994be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001145042LBS01-Aleph^$ $ $a3318201^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911450420101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.al
,tijdschrift voor homoseksualiteit en geloof.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9911484990101480,Fedekaminfo.,^$ $ $aWesterlo$ $ $bFedekam-Antwerpen$ $ $c1981-2002,Bimonthly,,^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,^$2$ $aFedekam-Antwerpen$ $ $4oth,,^$ $ $aFrequentie varieert^$ $ $aPeriodiek is stopgezet en vervangen door KLANKBORD,,,,,,,,,,,,,,,,,,,,,,,,00728nas  2200229u  4500,900611d19812002be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001148499LBS01-Aleph^$ $ $a3345061^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911484990101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.al
9911504220101480,Intersectorale beheersinformatie.,^$ $ $aBrussel$ $ $bCaritas catholica Vlaanderen. Instellingensector$ $ $c1981-,Other,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $asociaal beleid$ $ $6(ODIS-TW)1835,^$ $6$aPeriodicals,,^$2$ $aCaritas catholica Vlaanderen. Instellingensector$ $ $4oth,^$1$3$aIntersectoriële beheersinformatie.,,^$1$8$w(BeLVLBS)001150995LBS01-Aleph$ $ $tCCI-informatienota$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,00874nas  2200229u  4500,900611d19812002be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001150422LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9911504220101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
